Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Responded Existence[invoice, order confirmation] | | |;Binary;set();set();Responded Existence;invoice;order confirmation;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.65644770860672, 'order confirmation': 0.6210375428199768};0.6387426257133484;f2ff5af8-d4d2-43e6-9c2a-ffdc4f3f8bcd_Object_invoice_Object_order confirmation;0.5780941695936265;['create invoice'];[]
Multi-object;;Responded Existence[invoice, purchase order item] | | |;Binary;set();set();Responded Existence;invoice;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.65644770860672, 'purchase order item': 0.6102054119110107};0.6333265602588654;f2ff5af8-d4d2-43e6-9c2a-ffdc4f3f8bcd_Object_invoice_Object_purchase order item;0.5732197106845917;['create invoice'];[]
Multi-object;;Responded Existence[invoice, purchase order] | | |;Binary;set();set();Responded Existence;invoice;purchase order;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.65644770860672, 'purchase order': 0.7390336990356445};0.6977407038211823;f2ff5af8-d4d2-43e6-9c2a-ffdc4f3f8bcd_Object_invoice_Object_purchase order;0.6311924398906769;['create invoice'];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Precedence[purchase requisition item, purchase order] | | |;Binary;set();set();Precedence;purchase requisition item;purchase order;1;{2} occurs only if it is preceded by {1};{'purchase requisition item': 0.5782560706138611, 'purchase order': 0.7390336990356445};0.6586448848247528;0f44162a-cfb8-4c74-8a2b-a08dcb583298_Object_purchase requisition item_Object_purchase order;0.5960062027938904;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Precedence[purchase order item, purchase order] | | |;Binary;set();set();Precedence;purchase order item;purchase order;1;{2} occurs only if it is preceded by {1};{'purchase order item': 0.5806012153625488, 'purchase order': 0.7390336990356445};0.6598174571990967;0f44162a-cfb8-4c74-8a2b-a08dcb583298_Object_purchase order item_Object_purchase order;0.5970615179307999;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[purchase order, quantity] | | |;Binary;set();set();Responded Existence;purchase order;quantity;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.7390336990356445, 'quantity': 0.5020760297775269};0.6205548644065857;0eceb3bb-a240-4077-a411-c1e49ad97488_Object_purchase order_Object_quantity;0.56172518441754;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.5105999112129211, 'invoice': 0.7852432131767273};0.6479215621948242;5b6daa46-579c-42ca-ae63-d3f1c864af45_Object_purchase requisition item_Object_invoice;0.5863552124269547;[];['create invoice']
Multi-object;;Alternate Precedence[purchase order item, invoice] | | |;Binary;set();set();Alternate Precedence;purchase order item;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase order item': 0.5767530202865601, 'invoice': 0.7852432131767273};0.6809981167316437;e465cdfc-ad52-40cc-9044-ee299a99f800_Object_purchase order item_Object_invoice;0.6161241115100922;[];['create invoice']
Multi-object;;Alternate Precedence[quantity, invoice] | | |;Binary;set();set();Alternate Precedence;quantity;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'quantity': 0.5423005819320679, 'invoice': 0.7852432131767273};0.6637718975543976;e465cdfc-ad52-40cc-9044-ee299a99f800_Object_quantity_Object_invoice;0.6006205142505707;[];['create invoice']
Multi-object;;Succession[price, invoice] | | |;Binary;set();set();Succession;price;invoice;1;{1} occurs if and only if it is followed by {2};{'price': 0.5162217020988464, 'invoice': 1.0};0.7581108510494232;5d97c07b-dacf-43ad-9e97-6fa1d98575c8_Object_price_Object_invoice;0.6855255723960938;[];['create invoice']
Multi-object;;Alternate Precedence[purchase requisition item, purchase order] | | |;Binary;set();set();Alternate Precedence;purchase requisition item;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase requisition item': 0.6126036047935486, 'purchase order': 1.0};0.8063018023967743;15b3e298-a847-43c4-a746-c98e70a7dac0_Object_purchase requisition item_Object_purchase order;0.7288974286087098;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[purchase order item, purchase order] | | |;Binary;set();set();Alternate Precedence;purchase order item;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase order item': 0.7530462741851807, 'purchase order': 1.0};0.8765231370925903;15b3e298-a847-43c4-a746-c98e70a7dac0_Object_purchase order item_Object_purchase order;0.7920966298349442;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;2;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.584481418132782, 'invoice': 0.5316704511642456};0.5580759346485138;2d263ab3-5cfd-41ce-8e57-ea95678f08c1_Object_purchase requisition item_Object_invoice;0.5087199540868883;[];['create invoice']
Multi-object;;Succession[goods receipt, invoice] | | |;Binary;set();set();Succession;goods receipt;invoice;2;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.617261528968811, 'invoice': 0.5316704511642456};0.5744659900665283;2d263ab3-5cfd-41ce-8e57-ea95678f08c1_Object_goods receipt_Object_invoice;0.5234710039631013;[];['create invoice']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.584481418132782, 'invoice': 0.5316704511642456};0.5580759346485138;4624d563-f0c7-40a0-805c-f41358f87e80_Object_purchase requisition item_Object_invoice;0.5054941476352753;[];['create invoice']
Multi-object;;Succession[goods receipt, invoice] | | |;Binary;set();set();Succession;goods receipt;invoice;1;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.617261528968811, 'invoice': 0.5316704511642456};0.5744659900665283;4624d563-f0c7-40a0-805c-f41358f87e80_Object_goods receipt_Object_invoice;0.5202451975114883;[];['create invoice']
Multi-object;;Precedence[price, purchase order] | | |;Binary;set();set();Precedence;price;purchase order;1;{2} occurs only if it is preceded by {1};{'price': 0.5162217020988464, 'purchase order': 0.7098398208618164};0.6130307614803314;cb786219-6805-4acf-b56b-292073b600ac_Object_price_Object_purchase order;0.5549534917839112;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[price, purchase order] | | |;Binary;set();set();Alternate Precedence;price;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'price': 0.5162217020988464, 'purchase order': 0.7098398208618164};0.6130307614803314;ffd988e0-6281-4068-a4d9-678a0a0ba522_Object_price_Object_purchase order;0.5549534917839112;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[purchase order, purchase requisition item] | | |;Binary;set();set();Responded Existence;purchase order;purchase requisition item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 1.0, 'purchase requisition item': 0.584481418132782};0.792240709066391;27abd739-0b94-4cae-9d06-0839ed36fc4f_Object_purchase order_Object_purchase requisition item;0.7162424446113648;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, purchase order item] | | |;Binary;set();set();Responded Existence;purchase order;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 1.0, 'purchase order item': 0.7191808223724365};0.8595904111862183;27abd739-0b94-4cae-9d06-0839ed36fc4f_Object_purchase order_Object_purchase order item;0.7768571765192093;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, goods receipt] | | |;Binary;set();set();Responded Existence;purchase order;goods receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 1.0, 'goods receipt': 0.617261528968811};0.8086307644844055;27abd739-0b94-4cae-9d06-0839ed36fc4f_Object_purchase order_Object_goods receipt;0.7309934944875779;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Precedence[goods receipt, invoice] | | |;Binary;set();set();Alternate Precedence;goods receipt;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'goods receipt': 0.6772770285606384, 'invoice': 0.5316704511642456};0.604473739862442;bd23f9d1-d534-44de-8cc4-0e93ec68f5fb_Object_goods receipt_Object_invoice;0.5472521723278106;[];['create invoice']
Multi-object;;Alternate Precedence[goods receipt, purchase order] | | |;Binary;set();set();Alternate Precedence;goods receipt;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'goods receipt': 0.6772770285606384, 'purchase order': 0.7098398208618164};0.6935584247112274;bd23f9d1-d534-44de-8cc4-0e93ec68f5fb_Object_goods receipt_Object_purchase order;0.6274283886917176;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[quantity, purchase order] | | |;Binary;set();set();Alternate Precedence;quantity;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'quantity': 0.5423412322998047, 'purchase order': 0.7098398208618164};0.6260905265808105;bd23f9d1-d534-44de-8cc4-0e93ec68f5fb_Object_quantity_Object_purchase order;0.5667072803743424;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[invoice, payment term] | | |;Binary;set();set();Responded Existence;invoice;payment term;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.7006719708442688, 'payment term': 0.5102006196975708};0.6054362952709198;2331dc23-caac-40aa-96a4-7cf75b776ccd_Object_invoice_Object_payment term;0.5481184721954407;['create invoice'];[]
Multi-object;;Responded Existence[purchase order, goods receipt] | | |;Binary;set();set();Responded Existence;purchase order;goods receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5383486151695251, 'goods receipt': 0.6772770285606384};0.6078128218650818;381e7160-2027-497b-8922-cfe0f07bf504_Object_purchase order_Object_goods receipt;0.5502573461301865;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[invoice, purchase order] | | |;Binary;set();set();Responded Existence;invoice;purchase order;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 1.0, 'purchase order': 0.5383486151695251};0.7691743075847626;71297f77-2d9b-45ff-ab62-a1e7eb5bb172_Object_invoice_Object_purchase order;0.6954826832778992;['create invoice'];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[invoice, quantity] | | |;Binary;set();set();Responded Existence;invoice;quantity;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 1.0, 'quantity': 0.5040097236633301};0.752004861831665;71297f77-2d9b-45ff-ab62-a1e7eb5bb172_Object_invoice_Object_quantity;0.6800301821001115;['create invoice'];[]
Multi-object;;Precedence[invoice receipt, purchase order] | | |;Binary;set();set();Precedence;invoice receipt;purchase order;1;{2} occurs only if it is preceded by {1};{'invoice receipt': 0.7916640639305115, 'purchase order': 0.5383486151695251};0.6650063395500183;06f9897f-c50e-46aa-98b7-f33f79105576_Object_invoice receipt_Object_purchase order;0.6017315120466293;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
