Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;label_based_generality;object_based_generality;name_based_generality;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Activity;;Co-Existence[activity logged task training, activity logged task demo preparation] | | |;Binary;set();set();Responded Existence;activity logged task training;activity logged task demo preparation;4;if {1} occurs, then {2} occurs as well, and vice versa;0.5861576894919078;0.666090577840805;0.0;{'activity logged task training': 0.5133259892463684, 'activity logged task demo preparation': 0.550890326499939};0.5321081578731537;3c809b12-a92a-4047-8fa7-d67f9269ee8c_Object_activity logged task training_Object_activity logged task demo preparation;0.5188973420858384;['Activity logged: Task (Training)'];['Activity logged: Task (Demo Preparation)']
Activity;;Co-Existence[activity logged task training, activity logged task discovery qualification] | | |;Binary;set();set();Responded Existence;activity logged task training;activity logged task discovery qualification;4;if {1} occurs, then {2} occurs as well, and vice versa;0.5861576894919078;0.666090577840805;0.0;{'activity logged task training': 0.5133259892463684, 'activity logged task discovery qualification': 0.533447265625};0.5233866274356842;3c809b12-a92a-4047-8fa7-d67f9269ee8c_Object_activity logged task training_Object_activity logged task discovery qualification;0.5110479646921158;['Activity logged: Task (Training)'];['Activity logged: Task (Discovery / Qualification)']
Activity;;Co-Existence[activity logged task training, activity logged task poc] | | |;Binary;set();set();Responded Existence;activity logged task training;activity logged task poc;4;if {1} occurs, then {2} occurs as well, and vice versa;0.5861576894919078;0.666090577840805;0.0;{'activity logged task training': 0.5133259892463684, 'activity logged task poc': 0.5317460894584656};0.522536039352417;3c809b12-a92a-4047-8fa7-d67f9269ee8c_Object_activity logged task training_Object_activity logged task poc;0.5102824354171753;['Activity logged: Task (Training)'];['Activity logged: Task (POC)']
Activity;;Alternate Succession[activity logged call, activity logged task call] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task call;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task call': 0.5197871327400208};0.5262784659862518;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task call;0.5136506193876267;['Activity logged: Call'];['Activity logged: Task (Call)']
Activity;;Alternate Succession[activity logged call, activity logged task questionnaire] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task questionnaire;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task questionnaire': 0.5502148270606995};0.5414923131465912;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task questionnaire;0.5273430818319321;['Activity logged: Call'];['Activity logged: Task (Questionnaire)']
Activity;;Alternate Succession[activity logged call, activity logged task standard online demo] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task standard online demo;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task standard online demo': 0.5081995725631714};0.5204846858978271;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task standard online demo;0.5084362173080444;['Activity logged: Call'];['Activity logged: Task (Standard Online Demo)']
Activity;;Alternate Succession[activity logged call, activity logged task demo preparation] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task demo preparation;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task demo preparation': 0.550890326499939};0.5418300628662109;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task demo preparation;0.5276470565795899;['Activity logged: Call'];['Activity logged: Task (Demo Preparation)']
Activity;;Alternate Succession[activity logged call, activity logged task discovery qualification] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task discovery qualification;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task discovery qualification': 0.533447265625};0.5331085324287415;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task discovery qualification;0.5197976791858673;['Activity logged: Call'];['Activity logged: Task (Discovery / Qualification)']
Activity;;Alternate Succession[activity logged call, activity logged task poc] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task poc;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task poc': 0.5317460894584656};0.5322579443454742;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task poc;0.5190321499109268;['Activity logged: Call'];['Activity logged: Task (POC)']
Activity;;Alternate Succession[activity logged call, activity logged task training] | | |;Binary;set();set();Alternate Precedence;activity logged call;activity logged task training;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged call': 0.5327697992324829, 'activity logged task training': 0.5258381962776184};0.5293039977550507;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged call_Object_activity logged task training;0.5163735979795456;['Activity logged: Call'];['Activity logged: Task (Training)']
Activity;;Alternate Succession[activity logged task, activity logged call] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged call;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged call': 0.554847776889801};0.5442431569099426;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged call;0.5298188412189484;['Activity logged: Task'];['Activity logged: Call']
Activity;;Alternate Succession[activity logged task, activity logged task call] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task call;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task call': 0.5197871327400208};0.5267128348350525;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task call;0.5140415513515473;['Activity logged: Task'];['Activity logged: Task (Call)']
Activity;;Alternate Succession[activity logged task, activity logged task questionnaire] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task questionnaire;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task questionnaire': 0.5502148270606995};0.5419266819953918;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task questionnaire;0.5277340137958527;['Activity logged: Task'];['Activity logged: Task (Questionnaire)']
Activity;;Alternate Succession[activity logged task, activity logged task standard online demo] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task standard online demo;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task standard online demo': 0.5081995725631714};0.5209190547466278;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task standard online demo;0.508827149271965;['Activity logged: Task'];['Activity logged: Task (Standard Online Demo)']
Activity;;Alternate Succession[activity logged task, activity logged task demo preparation] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task demo preparation;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task demo preparation': 0.550890326499939};0.5422644317150116;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task demo preparation;0.5280379885435105;['Activity logged: Task'];['Activity logged: Task (Demo Preparation)']
Activity;;Alternate Succession[activity logged task, activity logged task discovery qualification] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task discovery qualification;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task discovery qualification': 0.533447265625};0.5335429012775421;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task discovery qualification;0.5201886111497879;['Activity logged: Task'];['Activity logged: Task (Discovery / Qualification)']
Activity;;Alternate Succession[activity logged task, activity logged task poc] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task poc;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task poc': 0.5317460894584656};0.5326923131942749;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task poc;0.5194230818748474;['Activity logged: Task'];['Activity logged: Task (POC)']
Activity;;Alternate Succession[activity logged task, activity logged task training] | | |;Binary;set();set();Alternate Precedence;activity logged task;activity logged task training;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.4357583125432333;0.8265458407501379;0.0;{'activity logged task': 0.5336385369300842, 'activity logged task training': 0.5258381962776184};0.5297383666038513;b2039373-a3e5-49db-a368-9f5ec9dd0d8e_Object_activity logged task_Object_activity logged task training;0.5167645299434662;['Activity logged: Task'];['Activity logged: Task (Training)']
